step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
164.0,PAYMENT,1471.75,C164960199,35085.36,33613.61,M1305290267,0.0,0.0,0.0,0.0
461.0,TRANSFER,1464614.79,C915102234,1464614.79,0.0,C475837987,0.0,0.0,1.0,0.0
34.0,CASH_OUT,1462355.44,C1049482889,1462355.44,0.0,C373339841,1544724.84,3007080.29,1.0,0.0
43.0,CASH_IN,289426.54,C444102565,3131745.7,3421172.24,C32570090,443676.51,154249.97,0.0,0.0
162.0,PAYMENT,991.19,C421410940,23.0,0.0,M1367325004,0.0,0.0,0.0,0.0
376.0,TRANSFER,6814.61,C1242300973,0.0,0.0,C492464343,857044.36,863858.98,0.0,0.0
400.0,TRANSFER,170854.04,C1015245646,28586.0,0.0,C1967010241,1058180.68,1229034.72,0.0,0.0
347.0,PAYMENT,44139.46,C1562587923,123731.02,79591.56,M1705047547,0.0,0.0,0.0,0.0
276.0,CASH_OUT,17639.81,C1714294551,0.0,0.0,C1964156877,498417.86,516057.67,0.0,0.0
210.0,PAYMENT,9912.0,C826996131,68213.54,58301.54,M492147948,0.0,0.0,0.0,0.0
306.0,CASH_OUT,63763.91,C1067987655,0.0,0.0,C1077952400,88194.88,151958.79,0.0,0.0
187.0,TRANSFER,1451916.66,C281932799,101665.0,0.0,C217884873,241923.74,1693840.4,0.0,0.0
221.0,TRANSFER,684174.46,C767035250,684174.46,0.0,C870958103,0.0,0.0,1.0,0.0
18.0,PAYMENT,10176.88,C1375729868,72155.82,61978.94,M2035394067,0.0,0.0,0.0,0.0
180.0,CASH_OUT,240855.58,C304063354,34750.0,0.0,C426431845,0.0,240855.58,0.0,0.0
284.0,PAYMENT,7075.53,C1969976197,0.0,0.0,M92957264,0.0,0.0,0.0,0.0
237.0,PAYMENT,11969.53,C1959558401,97662.52,85692.99,M206704217,0.0,0.0,0.0,0.0
398.0,CASH_OUT,190267.39,C1604535786,11607.0,0.0,C1351240109,3438413.89,3628681.28,0.0,0.0
228.0,CASH_IN,296028.53,C1308089823,1921175.23,2217203.76,C1637409206,881626.66,585598.13,0.0,0.0
274.0,CASH_OUT,103655.7,C411697760,0.0,0.0,C2251955,535239.03,638894.73,0.0,0.0
597.0,CASH_IN,153850.01,C564243023,10956.0,164806.01,C1398721772,599917.96,446067.95,0.0,0.0
130.0,TRANSFER,344036.86,C1547956013,0.0,0.0,C933757407,2930076.45,3274113.31,0.0,0.0
260.0,CASH_IN,144070.11,C1502951803,1158233.6,1302303.71,C313617516,1452377.63,1308307.51,0.0,0.0
157.0,TRANSFER,1397162.15,C717731676,1397162.15,0.0,C572895729,0.0,0.0,1.0,0.0
302.0,CASH_OUT,279586.35,C25678462,3550.0,0.0,C1587242505,0.0,279586.35,0.0,0.0
69.0,TRANSFER,271731.05,C659199413,271731.05,0.0,C1444079719,0.0,0.0,1.0,0.0
305.0,TRANSFER,456930.88,C71043059,456930.88,0.0,C1737929512,0.0,0.0,1.0,0.0
403.0,CASH_OUT,483012.03,C1184172691,0.0,0.0,C434625273,1112130.8,1595142.83,0.0,0.0
523.0,TRANSFER,497928.97,C2025900905,497928.97,0.0,C860186566,0.0,0.0,1.0,0.0
311.0,CASH_OUT,268366.47,C316319818,268366.47,0.0,C1564045599,6454803.87,6723170.34,1.0,0.0
617.0,TRANSFER,10000000.0,C794290057,42542664.27,32542664.27,C262998076,0.0,0.0,1.0,0.0
139.0,CASH_OUT,107721.36,C114815008,170040.0,62318.64,C1017788245,1278714.7,1386436.06,0.0,0.0
237.0,CASH_OUT,43008.57,C53335667,0.0,0.0,C147414374,657990.08,700998.65,0.0,0.0
393.0,PAYMENT,35305.08,C1515305817,138881.17,103576.08,M1274231046,0.0,0.0,0.0,0.0
36.0,TRANSFER,113338.99,C226697568,113338.99,0.0,C1045024523,0.0,0.0,1.0,0.0
154.0,PAYMENT,523.55,C655932935,0.0,0.0,M1342723871,0.0,0.0,0.0,0.0
186.0,PAYMENT,10119.09,C1039349052,0.0,0.0,M2104166036,0.0,0.0,0.0,0.0
326.0,TRANSFER,7023053.89,C198856497,0.0,0.0,C812457456,14979798.07,22002851.96,0.0,0.0
312.0,TRANSFER,13568676.03,C1524903518,0.0,0.0,C57590742,23351766.09,36920442.12,0.0,0.0
133.0,PAYMENT,30047.87,C831887670,0.0,0.0,M190738675,0.0,0.0,0.0,0.0
45.0,CASH_OUT,213983.59,C578474227,213983.59,0.0,C265601701,0.0,213983.59,1.0,0.0
329.0,CASH_IN,143395.42,C761760849,6180159.4,6323554.82,C1015200851,929800.28,786404.86,0.0,0.0
184.0,TRANSFER,830389.12,C969577660,0.0,0.0,C560030461,1548151.51,2378540.63,0.0,0.0
197.0,CASH_OUT,486060.16,C558066114,486060.16,0.0,C1244940749,0.0,486060.16,1.0,0.0
404.0,PAYMENT,11717.98,C1595482820,19063.0,7345.02,M565395084,0.0,0.0,0.0,0.0
398.0,CASH_OUT,319293.73,C1228092699,11001.0,0.0,C635542584,71823.39,391117.12,0.0,0.0
10.0,PAYMENT,11436.86,C352289500,104666.0,93229.14,M228016162,0.0,0.0,0.0,0.0
162.0,PAYMENT,33194.56,C1287521051,327000.0,293805.44,M1559490425,0.0,0.0,0.0,0.0
181.0,CASH_IN,111495.27,C1356581474,2117536.88,2229032.15,C1326729623,3977351.17,3865855.9,0.0,0.0
144.0,CASH_OUT,325732.34,C597823644,325732.34,0.0,C68854831,3734511.97,4060244.31,1.0,0.0
169.0,TRANSFER,1179716.49,C607841205,1179716.49,0.0,C253088101,0.0,0.0,1.0,0.0
307.0,CASH_IN,185825.04,C559495041,6358728.86,6544553.91,C1532730812,190132.6,4307.55,0.0,0.0
305.0,PAYMENT,3847.19,C2134129844,0.0,0.0,M1514512374,0.0,0.0,0.0,0.0
234.0,PAYMENT,9518.77,C72236607,47678.48,38159.7,M1454826096,0.0,0.0,0.0,0.0
258.0,CASH_OUT,2941.58,C1783947291,102305.0,99363.42,C1228242797,214762.03,217703.61,0.0,0.0
667.0,TRANSFER,429257.45,C684872435,429257.45,0.0,C227709254,0.0,0.0,1.0,0.0
395.0,PAYMENT,68898.76,C2054884862,0.0,0.0,M254992112,0.0,0.0,0.0,0.0
717.0,PAYMENT,9588.38,C1224665136,1593.0,0.0,M135856245,0.0,0.0,0.0,0.0
694.0,TRANSFER,5175876.53,C599212256,5175876.53,0.0,C480756474,0.0,0.0,1.0,0.0
49.0,PAYMENT,877.41,C767293934,526237.0,525359.59,M157644812,0.0,0.0,0.0,0.0
301.0,PAYMENT,26155.5,C1370620737,0.0,0.0,M235393319,0.0,0.0,0.0,0.0
285.0,PAYMENT,19124.67,C1692181442,47594.0,28469.33,M447306482,0.0,0.0,0.0,0.0
33.0,CASH_IN,27972.64,C368100236,9861344.64,9889317.28,C1755994522,1822445.04,1794472.4,0.0,0.0
18.0,PAYMENT,17247.81,C2047368742,0.0,0.0,M786749006,0.0,0.0,0.0,0.0
364.0,TRANSFER,3116889.41,C966152886,3116889.41,0.0,C588633149,0.0,0.0,1.0,0.0
234.0,CASH_OUT,470922.15,C985759209,470922.15,0.0,C1610762623,0.0,470922.15,1.0,0.0
14.0,TRANSFER,518784.14,C246183654,479701.71,0.0,C209767449,0.0,834035.75,0.0,0.0
131.0,CASH_OUT,290470.34,C1220212750,933126.0,642655.66,C788738222,469356.59,759826.93,0.0,0.0
283.0,PAYMENT,5303.66,C2888773,109143.0,103839.34,M658577533,0.0,0.0,0.0,0.0
691.0,PAYMENT,23624.27,C469337393,0.0,0.0,M979419601,0.0,0.0,0.0,0.0
444.0,TRANSFER,1108140.19,C1275336083,1108140.19,0.0,C173424746,0.0,0.0,1.0,0.0
326.0,TRANSFER,15901689.47,C20830562,0.0,0.0,C1040847151,16666589.85,32568279.31,0.0,0.0
398.0,CASH_OUT,329848.6,C1245687181,0.0,0.0,C1847927001,1174375.92,1504224.52,0.0,0.0
609.0,TRANSFER,76133.19,C479649158,76133.19,0.0,C1258331741,0.0,0.0,1.0,0.0
395.0,PAYMENT,3004.7,C669795700,19239.0,16234.3,M2008597761,0.0,0.0,0.0,0.0
374.0,PAYMENT,11729.62,C219186967,127542.7,115813.08,M414939106,0.0,0.0,0.0,0.0
281.0,CASH_OUT,26900.79,C837841800,0.0,0.0,C1845886001,96052.61,122953.4,0.0,0.0
409.0,CASH_OUT,71921.7,C1795660313,71921.7,0.0,C1624457512,42131.23,114052.93,1.0,0.0
14.0,CASH_OUT,74127.93,C298155582,0.0,0.0,C1902543300,325238.39,202788.69,0.0,0.0
359.0,CASH_OUT,2056779.24,C374971374,2056779.24,0.0,C738912638,191822.43,2248601.67,1.0,0.0
502.0,CASH_OUT,73051.02,C257009232,73051.02,0.0,C2051261530,6049.33,79100.35,1.0,0.0
140.0,CASH_OUT,71418.51,C1940501811,0.0,0.0,C816574577,597954.5,669373.0,0.0,0.0
257.0,CASH_IN,45589.31,C1618701439,9570809.31,9616398.63,C392502956,274776.1,295795.76,0.0,0.0
161.0,PAYMENT,3613.8,C880374202,41259.06,37645.27,M1714694294,0.0,0.0,0.0,0.0
664.0,PAYMENT,8487.63,C595555096,314337.0,305849.37,M700047367,0.0,0.0,0.0,0.0
327.0,PAYMENT,7971.52,C2033109231,51456.0,43484.48,M1737565104,0.0,0.0,0.0,0.0
590.0,CASH_OUT,387985.69,C1891397442,34071.0,0.0,C814418868,0.0,387985.69,0.0,0.0
308.0,PAYMENT,18011.59,C1307093783,240095.13,222083.54,M1721188483,0.0,0.0,0.0,0.0
378.0,CASH_IN,231870.35,C1751605367,3063516.81,3295387.16,C1516623673,868706.5,636836.15,0.0,0.0
379.0,CASH_IN,19675.24,C549428669,51811.0,71486.24,C1924497123,2684091.66,2664416.42,0.0,0.0
253.0,CASH_IN,319654.34,C442213147,9410009.05,9729663.39,C1712765525,6428632.58,6108978.24,0.0,0.0
120.0,PAYMENT,3847.41,C1489796720,0.0,0.0,M1912063969,0.0,0.0,0.0,0.0
348.0,CASH_OUT,166732.21,C429010419,1014.0,0.0,C1091776760,2132.53,168864.74,0.0,0.0
182.0,CASH_OUT,342845.07,C1769830981,20470.0,0.0,C412841806,0.0,342845.07,0.0,0.0
371.0,TRANSFER,911792.51,C781742669,150913.0,0.0,C1814993976,9019169.03,9930961.54,0.0,0.0
206.0,TRANSFER,235750.53,C587951461,235750.53,0.0,C1789153045,0.0,0.0,1.0,0.0
401.0,CASH_IN,268353.15,C1198201409,2845226.5,3113579.65,C196710536,4162751.49,3894398.34,0.0,0.0
284.0,TRANSFER,739584.33,C74627202,739584.33,0.0,C452552725,0.0,0.0,1.0,0.0
420.0,CASH_OUT,241621.91,C870639522,0.0,0.0,C1915805556,5076503.26,5318125.17,0.0,0.0
44.0,CASH_IN,266532.51,C427390053,5230966.56,5497499.07,C668422399,1012284.01,745751.5,0.0,0.0
216.0,PAYMENT,5285.24,C1006380906,2751.0,0.0,M1906653829,0.0,0.0,0.0,0.0
204.0,TRANSFER,198465.43,C1372595691,105350.0,0.0,C2139333485,0.0,198465.43,0.0,0.0
395.0,TRANSFER,134297.68,C1196367936,134297.68,0.0,C1052561148,0.0,0.0,1.0,0.0
302.0,PAYMENT,14149.15,C313741325,0.0,0.0,M676766441,0.0,0.0,0.0,0.0
303.0,PAYMENT,20547.26,C354722745,0.0,0.0,M776966068,0.0,0.0,0.0,0.0
379.0,TRANSFER,3385.13,C810319362,0.0,0.0,C362261828,1031079.61,1034464.75,0.0,0.0
186.0,PAYMENT,3350.34,C760325729,0.0,0.0,M903303158,0.0,0.0,0.0,0.0
476.0,CASH_IN,9627.73,C1044724191,19673.0,29300.73,C643570670,1498089.93,1488462.2,0.0,0.0
694.0,CASH_IN,182188.96,C469298589,207591.0,389779.96,C1932218164,368730.82,186541.86,0.0,0.0
157.0,CASH_IN,130808.22,C100073063,5598.0,136406.22,C140368958,0.0,0.0,0.0,0.0
225.0,TRANSFER,235075.62,C755720806,235075.62,0.0,C1423370545,0.0,0.0,1.0,0.0
250.0,PAYMENT,36467.55,C560537019,123414.19,86946.65,M2090615915,0.0,0.0,0.0,0.0
283.0,PAYMENT,4308.08,C175086336,9521.0,5212.92,M1668540033,0.0,0.0,0.0,0.0
250.0,PAYMENT,30301.72,C616274744,90447.0,60145.28,M121776953,0.0,0.0,0.0,0.0
352.0,CASH_OUT,23689.29,C1346417231,457.0,0.0,C1960136985,243311.87,267001.16,0.0,0.0
500.0,TRANSFER,930970.44,C676595441,930970.44,0.0,C1168246841,0.0,0.0,1.0,0.0
253.0,PAYMENT,10301.33,C2027597795,137098.24,126796.91,M1362562679,0.0,0.0,0.0,0.0
346.0,CASH_OUT,171090.58,C730173089,0.0,0.0,C1963204670,1749103.1,1920193.68,0.0,0.0
256.0,CASH_IN,33754.93,C1229607980,21543462.8,21577217.73,C1727681628,1848167.19,1814412.26,0.0,0.0
590.0,CASH_OUT,34697.45,C897532565,19024.0,0.0,C1689804615,0.0,34697.45,0.0,0.0
277.0,CASH_OUT,167960.98,C95567916,0.0,0.0,C960812291,408588.05,576549.03,0.0,0.0
360.0,CASH_OUT,289842.77,C1425559318,573774.99,283932.22,C606857815,743323.16,1033165.94,0.0,0.0
316.0,CASH_OUT,1825908.12,C1679134628,1825908.12,0.0,C1851310686,0.0,1825908.12,1.0,0.0
503.0,CASH_OUT,251683.05,C1957817562,251683.05,0.0,C1713552362,0.0,251683.05,1.0,0.0
13.0,CASH_OUT,224864.35,C533141343,604.0,0.0,C1368612562,927595.27,1152459.62,0.0,0.0
252.0,CASH_OUT,93322.09,C1774831886,0.0,0.0,C1274730781,103564.25,196886.33,0.0,0.0
159.0,CASH_IN,18441.52,C2140961956,49360.0,67801.52,C1384846398,1095830.02,1077388.5,0.0,0.0
634.0,TRANSFER,215299.28,C2040450460,215299.28,0.0,C1735529317,0.0,0.0,1.0,0.0
132.0,CASH_OUT,2479940.21,C225560210,2479940.21,0.0,C946491737,0.0,2479940.21,1.0,0.0
307.0,CASH_IN,20233.96,C392568505,27007270.41,27027504.37,C1772301094,8274441.2,8254207.24,0.0,0.0
413.0,TRANSFER,115085.31,C2039186549,115085.31,0.0,C544794295,0.0,0.0,1.0,0.0
426.0,CASH_OUT,306789.28,C678329896,145813.0,0.0,C817607229,5850903.4,6157692.68,0.0,0.0
354.0,CASH_IN,134371.21,C1162129337,128169.0,262540.21,C1295739047,278007.92,143636.71,0.0,0.0
322.0,PAYMENT,65794.09,C2042506877,362805.78,297011.69,M1057566834,0.0,0.0,0.0,0.0
301.0,CASH_OUT,5695.75,C77347407,0.0,0.0,C91380021,119214.9,124910.65,0.0,0.0
285.0,CASH_IN,58643.83,C1120054602,11923.0,70566.83,C1322003107,0.0,0.0,0.0,0.0
237.0,CASH_OUT,24921.66,C311507353,0.0,0.0,C338002657,244316.97,269238.63,0.0,0.0
210.0,CASH_OUT,1651948.79,C620061851,1651948.79,0.0,C2027305052,1014365.76,2666314.55,1.0,0.0
570.0,PAYMENT,10942.63,C2033919452,0.0,0.0,M1128976094,0.0,0.0,0.0,0.0
158.0,CASH_OUT,233645.2,C946350272,19921.0,0.0,C1466427025,0.0,233645.2,0.0,0.0
16.0,CASH_OUT,54612.91,C474639377,100025.0,45412.09,C346425664,427752.43,482365.34,0.0,0.0
184.0,CASH_IN,179180.06,C1260703067,15855796.0,16034976.06,C846756937,1687408.04,1508227.98,0.0,0.0
402.0,PAYMENT,12250.98,C1330325388,148861.0,136610.02,M934893317,0.0,0.0,0.0,0.0
252.0,PAYMENT,4275.63,C1716665955,92944.88,88669.25,M850318622,0.0,0.0,0.0,0.0
709.0,PAYMENT,8393.29,C587590518,19116.0,10722.71,M1442811719,0.0,0.0,0.0,0.0
514.0,CASH_IN,31931.85,C1319705705,10320041.27,10351973.12,C1323033294,70876.85,38944.99,0.0,0.0
353.0,PAYMENT,32855.1,C1876477084,57990.0,25134.9,M890280553,0.0,0.0,0.0,0.0
381.0,PAYMENT,7379.8,C172702369,306469.0,299089.2,M1197047636,0.0,0.0,0.0,0.0
178.0,CASH_IN,327592.88,C1174366576,26007.0,353599.88,C687181741,708289.46,380696.59,0.0,0.0
187.0,PAYMENT,2129.9,C729654365,62772.74,60642.84,M1624120423,0.0,0.0,0.0,0.0
492.0,CASH_OUT,26567.07,C536695300,100297.0,73729.93,C688134105,13041.54,39608.61,0.0,0.0
160.0,CASH_IN,95346.74,C2030765052,120053.0,215399.74,C2037085591,84286.01,0.0,0.0,0.0
276.0,CASH_IN,131717.33,C2062946847,1311557.61,1443274.94,C1663970698,2045102.04,1913384.71,0.0,0.0
212.0,PAYMENT,1085.36,C506854621,104210.0,103124.64,M560645354,0.0,0.0,0.0,0.0
589.0,CASH_IN,151421.67,C207389150,4289414.28,4440835.95,C1641566607,2875756.37,2724334.7,0.0,0.0
177.0,CASH_OUT,382960.64,C749254504,382960.64,0.0,C715462107,1639101.01,2022061.64,1.0,0.0
38.0,CASH_OUT,135351.29,C1826383250,0.0,0.0,C1234701110,195356.27,330707.56,0.0,0.0
155.0,CASH_OUT,461898.14,C53626681,121631.05,0.0,C75377801,2855690.11,3317588.25,0.0,0.0
42.0,TRANSFER,577365.92,C500116058,0.0,0.0,C34496538,2700952.63,3278318.55,0.0,0.0
612.0,PAYMENT,10580.76,C1277736366,300364.44,289783.68,M2080288189,0.0,0.0,0.0,0.0
86.0,CASH_OUT,17822.02,C270438906,17822.02,0.0,C976082192,2619609.53,2637431.55,1.0,0.0
207.0,TRANSFER,587682.6,C1852269520,54933.0,0.0,C1642789004,171926.53,759609.13,0.0,0.0
463.0,CASH_OUT,219300.76,C1410654808,219300.76,0.0,C1763889280,19058370.95,19277671.71,1.0,0.0
402.0,TRANSFER,331588.62,C72411348,235975.37,0.0,C2038397852,3429320.06,3760908.68,0.0,0.0
158.0,PAYMENT,27125.95,C1866403107,0.0,0.0,M304264980,0.0,0.0,0.0,0.0
228.0,CASH_OUT,308963.51,C803515211,50626.0,0.0,C1475648455,913043.16,1222006.67,0.0,0.0
213.0,CASH_IN,488416.49,C21994346,141661.42,630077.92,C719821671,5659876.09,5171459.6,0.0,0.0
10.0,TRANSFER,194369.93,C1958754742,0.0,0.0,C103357744,1125171.9,1490481.72,0.0,0.0
18.0,CASH_OUT,194019.71,C1346368707,0.0,0.0,C1715661677,421761.8,615781.5,0.0,0.0
308.0,CASH_OUT,69869.74,C1417996235,0.0,0.0,C1214640461,439523.83,509393.57,0.0,0.0
307.0,TRANSFER,98825.32,C1112389721,0.0,0.0,C553518003,206356.56,305181.88,0.0,0.0
286.0,PAYMENT,61599.81,C1772657854,0.0,0.0,M938618320,0.0,0.0,0.0,0.0
323.0,CASH_OUT,118509.94,C479592447,15934.0,0.0,C1027407533,933239.47,1051749.41,0.0,0.0
612.0,CASH_OUT,171354.42,C1890779098,6477.0,0.0,C2050904917,1208209.53,1379563.95,0.0,0.0
321.0,CASH_OUT,155526.19,C1095210556,20953.0,0.0,C53385009,858282.99,1013809.18,0.0,0.0
35.0,TRANSFER,18720.17,C2024068252,0.0,0.0,C493503648,4247224.55,4410909.95,0.0,0.0
254.0,TRANSFER,541115.02,C1521707504,541115.02,0.0,C1498366839,0.0,0.0,1.0,0.0
132.0,PAYMENT,22028.31,C881073574,0.0,0.0,M755656086,0.0,0.0,0.0,0.0
19.0,TRANSFER,1861008.32,C1990303942,1861008.32,0.0,C1308678191,0.0,0.0,1.0,0.0
212.0,CASH_OUT,79439.89,C1590516529,0.0,0.0,C1187717597,2497299.14,2576739.03,0.0,0.0
154.0,PAYMENT,8019.53,C91632710,5078.0,0.0,M813613996,0.0,0.0,0.0,0.0
183.0,PAYMENT,7837.82,C1723141855,416878.0,409040.18,M1980345931,0.0,0.0,0.0,0.0
160.0,TRANSFER,10000000.0,C313051938,37670038.08,27670038.08,C2055653883,0.0,0.0,1.0,0.0
129.0,CASH_OUT,70442.29,C68359760,1400.0,0.0,C2038040095,190291.36,260733.66,0.0,0.0
154.0,TRANSFER,1581441.8,C1665891733,1581441.8,0.0,C1915924384,0.0,0.0,1.0,0.0
19.0,CASH_IN,467585.71,C1729488278,16633.0,484218.71,C1484798121,824686.31,357100.6,0.0,0.0
346.0,CASH_IN,9374.53,C1534173858,50178.0,59552.53,C1780665080,0.0,0.0,0.0,0.0
206.0,PAYMENT,3343.26,C1930715531,13568.0,10224.74,M568087966,0.0,0.0,0.0,0.0
353.0,CASH_OUT,408011.34,C100320428,0.0,0.0,C1909651418,3841161.31,4249172.65,0.0,0.0
183.0,PAYMENT,29003.79,C1538452513,5956.0,0.0,M1898434546,0.0,0.0,0.0,0.0
181.0,TRANSFER,250991.9,C1213405262,30385.0,0.0,C411164636,0.0,250991.9,0.0,0.0
395.0,CASH_OUT,50346.16,C1612190540,0.0,0.0,C1103470555,89579.61,139925.77,0.0,0.0
51.0,TRANSFER,202887.77,C155466948,202887.77,0.0,C1368205157,0.0,0.0,1.0,0.0
372.0,CASH_IN,174916.58,C825819789,319761.16,494677.73,C88641718,9761593.2,9586676.63,0.0,0.0
117.0,CASH_OUT,4032691.34,C1728211150,4032691.34,0.0,C1827237197,0.0,4032691.34,1.0,0.0
576.0,CASH_OUT,818639.22,C79473657,818639.22,0.0,C1402186956,256864.44,1075503.66,1.0,0.0
306.0,CASH_OUT,86704.88,C570791885,0.0,0.0,C867682264,743960.62,830665.5,0.0,0.0
201.0,TRANSFER,564699.59,C1524082386,564699.59,0.0,C2033959349,0.0,0.0,1.0,0.0
328.0,CASH_OUT,158893.21,C251300535,298118.99,139225.78,C2075593568,2688896.01,2847789.22,0.0,0.0
178.0,CASH_OUT,256757.11,C1378076889,0.0,0.0,C137643455,8387811.57,8644568.68,0.0,0.0
157.0,CASH_OUT,195254.51,C1490536229,16182.8,0.0,C153637591,3237858.41,3433112.92,0.0,0.0
373.0,PAYMENT,2918.15,C1078095500,0.0,0.0,M2070085791,0.0,0.0,0.0,0.0
546.0,CASH_IN,83676.14,C1979394163,11705.0,95381.14,C2089103811,2372055.21,2288379.07,0.0,0.0
258.0,TRANSFER,602239.63,C399386533,3734.0,0.0,C759458495,273898.08,876137.7,0.0,0.0
158.0,PAYMENT,3450.92,C315821180,0.0,0.0,M147239284,0.0,0.0,0.0,0.0
155.0,CASH_OUT,277614.51,C1178577348,21074.0,0.0,C246640642,6041.85,283656.36,0.0,0.0
301.0,PAYMENT,17389.18,C937317364,0.0,0.0,M785933023,0.0,0.0,0.0,0.0
123.0,CASH_OUT,629958.0,C1778361668,629958.0,0.0,C675358222,403252.79,1033210.79,1.0,0.0
249.0,TRANSFER,1509609.79,C1494665159,26463.0,0.0,C190304317,1127559.69,2637169.48,0.0,0.0
731.0,CASH_OUT,147186.94,C1225675649,147186.94,0.0,C1599626479,15982.05,163168.99,1.0,0.0
19.0,CASH_IN,151922.26,C1971923012,695910.37,847832.62,C941722021,158276.56,6354.3,0.0,0.0
251.0,CASH_OUT,160630.78,C1944381569,0.0,0.0,C329053660,5306972.03,5467602.8,0.0,0.0
250.0,CASH_OUT,151829.94,C2027970595,0.0,0.0,C703376746,1775691.53,1927521.46,0.0,0.0
329.0,CASH_IN,56926.38,C1346545078,156866.0,213792.38,C1866778457,339933.81,283007.43,0.0,0.0
307.0,CASH_OUT,105162.66,C1759503037,0.0,0.0,C1692650608,692820.41,797983.07,0.0,0.0
691.0,TRANSFER,32935.25,C1953138233,32935.25,0.0,C519794603,0.0,0.0,1.0,0.0
30.0,CASH_OUT,109401.88,C984153855,109401.88,0.0,C1806203979,245588.62,354990.5,1.0,0.0
212.0,CASH_OUT,51063.69,C596689190,0.0,0.0,C108265614,142143.25,193206.94,0.0,0.0
373.0,CASH_OUT,27317.52,C370001112,44948.0,17630.48,C206779770,193435.88,220753.39,0.0,0.0
399.0,PAYMENT,18861.39,C1628936512,6016.0,0.0,M1548645436,0.0,0.0,0.0,0.0
230.0,CASH_OUT,269220.23,C1464913797,29874.0,0.0,C1970103687,55834.65,325054.88,0.0,0.0
380.0,CASH_OUT,70125.14,C1284814177,70125.14,0.0,C737412944,7303214.4,7373339.54,1.0,0.0
37.0,CASH_IN,233026.41,C1037627063,130491.0,363517.41,C1345228910,4196935.74,3963909.33,0.0,0.0
308.0,PAYMENT,3265.99,C1454663962,387.0,0.0,M1626767810,0.0,0.0,0.0,0.0
307.0,PAYMENT,38108.63,C438062014,0.0,0.0,M354198585,0.0,0.0,0.0,0.0
129.0,TRANSFER,116017.47,C817996682,0.0,0.0,C1644214436,4260462.93,4576600.51,0.0,0.0
307.0,PAYMENT,13337.74,C1270808230,23916.0,10578.26,M699186011,0.0,0.0,0.0,0.0
96.0,CASH_IN,54975.04,C2123253781,2945182.36,3000157.39,C2143233810,1034734.42,979759.38,0.0,0.0
256.0,PAYMENT,4867.4,C604660056,9824.0,4956.6,M748137305,0.0,0.0,0.0,0.0
239.0,PAYMENT,4358.42,C771562375,9973.0,5614.58,M1167916197,0.0,0.0,0.0,0.0
719.0,TRANSFER,67299.57,C645678075,67299.57,0.0,C1753733624,0.0,0.0,1.0,0.0
177.0,CASH_OUT,412853.71,C76336187,181470.4,0.0,C753392735,946353.91,2029596.54,0.0,0.0
217.0,TRANSFER,538312.05,C640532730,538312.05,0.0,C1898517729,0.0,0.0,1.0,0.0
258.0,TRANSFER,63944.59,C1687443095,0.0,0.0,C1197736230,774770.28,838714.87,0.0,0.0
155.0,PAYMENT,23070.54,C548578179,0.0,0.0,M1560265909,0.0,0.0,0.0,0.0
305.0,CASH_OUT,43820.59,C2020041181,0.0,0.0,C1186856978,1136846.46,1180667.05,0.0,0.0
360.0,CASH_OUT,758848.47,C444540827,758848.47,0.0,C844469689,9507465.84,10266314.31,1.0,0.0
204.0,PAYMENT,12960.75,C303633358,194872.2,181911.45,M808193794,0.0,0.0,0.0,0.0
163.0,CASH_IN,61159.74,C1210201196,284.0,61443.74,C1729438143,0.0,0.0,0.0,0.0
35.0,PAYMENT,20647.72,C525615571,0.0,0.0,M1201195171,0.0,0.0,0.0,0.0
490.0,TRANSFER,422648.87,C404384076,422648.87,0.0,C1947044006,0.0,0.0,1.0,0.0
209.0,CASH_OUT,413313.41,C702024751,0.0,0.0,C1901378027,604552.96,1017866.37,0.0,0.0
373.0,PAYMENT,8799.29,C445202071,223275.43,214476.14,M1335821395,0.0,0.0,0.0,0.0
288.0,CASH_IN,625750.55,C895890307,5063312.83,5689063.37,C1844465462,2063255.06,1437504.52,0.0,0.0
186.0,CASH_OUT,109862.22,C1925348029,184764.53,74902.31,C574758909,2510827.0,2620689.22,0.0,0.0
681.0,TRANSFER,8104557.88,C2106211047,8104557.88,0.0,C1629558772,0.0,0.0,1.0,0.0
370.0,CASH_OUT,158378.02,C1353723375,5506.0,0.0,C1633271169,13460034.48,13618412.51,0.0,0.0
648.0,CASH_OUT,1005346.72,C845487324,1005346.72,0.0,C1150675695,227.11,1005573.83,1.0,0.0
403.0,PAYMENT,10982.06,C1176887418,79159.44,68177.38,M2090403661,0.0,0.0,0.0,0.0
396.0,PAYMENT,9565.79,C1974116991,0.0,0.0,M1330645104,0.0,0.0,0.0,0.0
375.0,CASH_OUT,667733.81,C1561647393,667733.81,0.0,C471381554,1287353.94,1955087.75,1.0,0.0
331.0,TRANSFER,161859.16,C968443194,161859.16,0.0,C65648363,0.0,0.0,1.0,0.0
48.0,PAYMENT,7281.34,C1971218603,11617.0,4335.66,M1128609558,0.0,0.0,0.0,0.0
561.0,CASH_OUT,897131.97,C675187632,897131.97,0.0,C1138443516,533166.71,1430298.68,1.0,0.0
596.0,TRANSFER,434401.5,C1025875217,434401.5,0.0,C918049082,0.0,0.0,1.0,0.0
577.0,CASH_OUT,681525.62,C343064779,681525.62,0.0,C851594091,2250319.57,2931845.19,1.0,0.0
